propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-HBAN,39840D,2022-08-14,2022-08-14 18:39:34.850000+00:00,2022-08-14 19:26:32.160000+00:00,Firenze-Peretola Airport,Nice-Côte d'Azur Airport,47min,46.95,1198.3,2.8,325.0,IT,FR,Firenze-Peretola Airport - Nice-Côte d'Azur Airport,LIRQ,LFMN,43.807709,11.201456,43.627268,7.170214,96.0,266.0,output\F-HBAN\2022-08-14\leg_4\F-HBAN_baro_2022-08-14_leg_4.csv
avion de location Valljet,F-HBAN,39840D,2022-08-14,2022-08-14 15:59:43.900000+00:00,2022-08-14 16:38:11.060000+00:00,Toulon-Hyères Airport,Firenze-Peretola Airport,38min,38.45,981.4,2.3,405.0,FR,IT,Toulon-Hyères Airport - Firenze-Peretola Airport,LFTH,LIRQ,43.107742,6.295741,43.807658,11.201346,1712.0,92.0,output\F-HBAN\2022-08-14\leg_3\F-HBAN_baro_2022-08-14_leg_3.csv
avion de location Valljet,F-HBAN,39840D,2022-08-14,2022-08-14 14:29:40.850000+00:00,2022-08-14 15:22:44.050000+00:00,Palma De Mallorca Airport,Toulon-Hyères Airport,53min,53.05,1354.0,3.1,479.0,ES,FR,Palma De Mallorca Airport - Toulon-Hyères Airport,LEPA,LFTH,39.559533,2.736877,43.057983,6.078825,53.0,450.0,output\F-HBAN\2022-08-14\leg_2\F-HBAN_baro_2022-08-14_leg_2.csv
avion de location Valljet,F-HBAN,39840D,2022-08-14,2022-08-14 10:52:10.950000+00:00,2022-08-14 11:48:09.840000+00:00,Adolfo Suarez Madrid-Barajas Airport,Palma De Mallorca Airport,56min,55.97,1428.5,3.3,547.0,ES,ES,Adolfo Suarez Madrid-Barajas Airport - Palma De Mallorca Airport,LEMD,LEPA,40.478027,-3.540771,39.54982,2.749866,637.0,46.0,output\F-HBAN\2022-08-14\leg_1\F-HBAN_baro_2022-08-14_leg_1.csv
avion de location Valljet,F-HBAN,39840D,2022-08-13,2022-08-13 15:21:27.720000+00:00,2022-08-13 19:51:36.060000+00:00,Osvaldo Vieira International Airport,Adolfo Suarez Madrid-Barajas Airport,4h30min,270.13,6894.6,15.9,3332.0,GW,ES,Osvaldo Vieira International Airport - Adolfo Suarez Madrid-Barajas Airport,GGOV,LEMD,12.331502,-15.435646,40.511526,-3.574677,4473.0,587.0,output\F-HBAN\2022-08-13\leg_1\F-HBAN_baro_2022-08-13_leg_1.csv
avion de location Valljet,F-HBAN,39840D,2022-08-11,2022-08-11 13:51:42.660000+00:00,2022-08-11 17:33:19.450000+00:00,Osvaldo Vieira International Airport,Osvaldo Vieira International Airport,3h42min,221.6,5656.0,13.0,2898.0,GW,GW,Osvaldo Vieira International Airport - Osvaldo Vieira International Airport,GGOV,GGOV,12.39984,11.905951,12.247661,-14.747314,10816.0,6180.0,output\F-HBAN\2022-08-11\leg_1\F-HBAN_baro_2022-08-11_leg_1.csv
avion de location Valljet,F-HBAN,39840D,2022-08-10,2022-08-10 02:21:17.430000+00:00,2022-08-10 07:38:46.210000+00:00,Nice-Côte d'Azur Airport,Osvaldo Vieira International Airport,5h17min,317.47,8102.9,18.7,4099.0,FR,GW,Nice-Côte d'Azur Airport - Osvaldo Vieira International Airport,LFMN,GGOV,43.653383,7.283085,12.341171,-15.467471,848.0,3421.0,output\F-HBAN\2022-08-10\leg_1\F-HBAN_baro_2022-08-10_leg_1.csv
avion de location Valljet,F-HBAN,39840D,2022-08-09,2022-08-09 08:16:54.970000+00:00,2022-08-09 10:10:14.810000+00:00,Thessaloniki Macedonia International Airport,Nice-Côte d'Azur Airport,1h53min,113.32,2892.3,6.7,1350.0,GR,FR,Thessaloniki Macedonia International Airport - Nice-Côte d'Azur Airport,LGTS,LFMN,40.518265,22.978516,43.635544,7.181609,-3.0,141.0,output\F-HBAN\2022-08-09\leg_3\F-HBAN_baro_2022-08-09_leg_3.csv
avion de location Valljet,F-HBAN,39840D,2022-08-09,2022-08-09 05:10:36.770000+00:00,2022-08-09 07:01:30.540000+00:00,Nice-Côte d'Azur Airport,Thessaloniki Macedonia International Airport,1h51min,110.88,2830.0,6.5,1346.0,FR,GR,Nice-Côte d'Azur Airport - Thessaloniki Macedonia International Airport,LFMN,LGTS,43.664246,7.226704,40.519394,22.971039,152.0,-4.0,output\F-HBAN\2022-08-09\leg_2\F-HBAN_baro_2022-08-09_leg_2.csv
avion de location Valljet,F-HBAN,39840D,2022-08-09,2022-08-09 03:52:05.520000+00:00,2022-08-09 04:12:58.580000+00:00,Marseille Provence Airport,Nice-Côte d'Azur Airport,21min,20.88,532.9,1.2,160.0,FR,FR,Marseille Provence Airport - Nice-Côte d'Azur Airport,LFML,LFMN,43.422391,5.24231,43.641266,7.195087,559.0,38.0,output\F-HBAN\2022-08-09\leg_1\F-HBAN_baro_2022-08-09_leg_1.csv
