propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-HBZA,398720,2021-02-28,2021-02-28 16:35:13,2021-02-28 17:23:20,London Biggin Hill Airport,Paris-Le Bourget Airport,48min,48.12,588.2,1.5,316.0,GB,FR,London Biggin Hill Airport - Paris-Le Bourget Airport,EGKB,LFPB,51.372945,0.061345,48.959783,2.405847,257.0,30.0,output\F-HBZA\2021-02-28\leg_3\F-HBZA_baro_2021-02-28_leg_3.csv
avion de location Valljet,F-HBZA,398720,2021-02-28,2021-02-28 15:02:51,2021-02-28 15:49:57,Brussels South Charleroi Airport,London Biggin Hill Airport,47min,47.08,575.5,1.5,329.0,BE,GB,Brussels South Charleroi Airport - London Biggin Hill Airport,EBCI,EGKB,50.474024,4.497164,51.40628,0.059914,861.0,22.0,output\F-HBZA\2021-02-28\leg_2\F-HBZA_baro_2021-02-28_leg_2.csv
avion de location Valljet,F-HBZA,398720,2021-02-28,2021-02-28 12:07:56,2021-02-28 12:38:44,Paris-Le Bourget Airport,Brussels South Charleroi Airport,31min,30.8,376.5,1.0,213.0,FR,BE,Paris-Le Bourget Airport - Brussels South Charleroi Airport,LFPB,EBCI,48.96578,2.478971,50.432111,4.370496,444.0,336.0,output\F-HBZA\2021-02-28\leg_1\F-HBZA_baro_2021-02-28_leg_1.csv
avion de location Valljet,F-HBZA,398720,2021-02-26,2021-02-26 16:26:57,2021-02-26 17:24:36,Aurillac Airport,Paris-Le Bourget Airport,58min,57.65,704.7,1.8,433.0,FR,FR,Aurillac Airport - Paris-Le Bourget Airport,LFLW,LFPB,45.064579,2.45243,48.958169,2.397365,3066.0,-34.0,output\F-HBZA\2021-02-26\leg_2\F-HBZA_baro_2021-02-26_leg_2.csv
avion de location Valljet,F-HBZA,398720,2021-02-26,2021-02-26 11:11:00,2021-02-26 11:57:33,Paris-Le Bourget Airport,Aurillac Airport,47min,46.53,568.8,1.5,437.0,FR,FR,Paris-Le Bourget Airport - Aurillac Airport,LFPB,LFLW,48.965912,2.498105,45.059748,3.12292,546.0,3833.0,output\F-HBZA\2021-02-26\leg_1\F-HBZA_baro_2021-02-26_leg_1.csv
avion de location Valljet,F-HBZA,398720,2021-02-12,2021-02-12 17:09:52,2021-02-12 17:58:59,Lorient South Brittany (Bretagne Sud) Airport,Paris-Le Bourget Airport,49min,49.12,600.4,1.5,440.0,FR,FR,Lorient South Brittany (Bretagne Sud) Airport - Paris-Le Bourget Airport,LFRH,LFPB,47.747648,-3.247744,48.959034,2.405108,2814.0,34.0,output\F-HBZA\2021-02-12\leg_1\F-HBZA_baro_2021-02-12_leg_1.csv
avion de location Valljet,F-HBZA,398720,2021-02-08,2021-02-08 10:44:46,2021-02-08 11:56:42,Ireland West Knock Airport,Quimper-Cornouaille Airport,1h12min,71.93,879.2,2.3,743.0,IE,FR,Ireland West Knock Airport - Quimper-Cornouaille Airport,EIKN,LFRQ,53.897253,-8.778631,47.951743,-3.941382,587.0,1916.0,output\F-HBZA\2021-02-08\leg_2\F-HBZA_baro_2021-02-08_leg_2.csv
avion de location Valljet,F-HBZA,398720,2021-02-08,2021-02-08 08:30:00,2021-02-08 09:57:04,Lorient South Brittany (Bretagne Sud) Airport,Ireland West Knock Airport,1h27min,87.05,1064.0,2.7,766.0,FR,IE,Lorient South Brittany (Bretagne Sud) Airport - Ireland West Knock Airport,LFRH,EIKN,47.905474,-3.44426,53.826703,-9.005688,2395.0,1185.0,output\F-HBZA\2021-02-08\leg_1\F-HBZA_baro_2021-02-08_leg_1.csv
avion de location Valljet,F-HBZA,398720,2021-02-05,2021-02-05 11:37:14,2021-02-05 12:54:23,Ireland West Knock Airport,Lorient South Brittany (Bretagne Sud) Airport,1h17min,77.15,943.0,2.4,774.0,IE,FR,Ireland West Knock Airport - Lorient South Brittany (Bretagne Sud) Airport,EIKN,LFRH,53.901876,-8.873925,47.908169,-3.260714,828.0,1452.0,output\F-HBZA\2021-02-05\leg_2\F-HBZA_baro_2021-02-05_leg_2.csv
avion de location Valljet,F-HBZA,398720,2021-02-05,2021-02-05 09:21:46,2021-02-05 10:42:27,Lorient South Brittany (Bretagne Sud) Airport,Sligo Airport,1h21min,80.68,986.2,2.5,759.0,FR,IE,Lorient South Brittany (Bretagne Sud) Airport - Sligo Airport,LFRH,EISG,47.859128,-3.554356,53.960998,-8.393938,2451.0,1898.0,output\F-HBZA\2021-02-05\leg_1\F-HBZA_baro_2021-02-05_leg_1.csv
avion de location Valljet,F-HBZA,398720,2021-02-03,2021-02-03 09:37:16,2021-02-03 11:01:31,Ireland West Knock Airport,Vannes-Meucon Airport,1h24min,84.23,1029.6,2.6,775.0,IE,FR,Ireland West Knock Airport - Vannes-Meucon Airport,EIKN,LFRV,53.81713,-8.747888,47.879117,-2.98905,1463.0,1386.0,output\F-HBZA\2021-02-03\leg_2\F-HBZA_baro_2021-02-03_leg_2.csv
avion de location Valljet,F-HBZA,398720,2021-02-03,2021-02-03 07:40:18,2021-02-03 08:59:37,Lorient South Brittany (Bretagne Sud) Airport,Sligo Airport,1h19min,79.32,969.6,2.5,765.0,FR,IE,Lorient South Brittany (Bretagne Sud) Airport - Sligo Airport,LFRH,EISG,47.781632,-3.613193,53.962702,-8.378233,2982.0,2092.0,output\F-HBZA\2021-02-03\leg_1\F-HBZA_baro_2021-02-03_leg_1.csv
