propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-HFKD,399543,2022-06-27,2022-06-27 06:55:21.744000+00:00,2022-06-27 07:50:01.244000+00:00,Faro Airport,Adolfo Suarez Madrid-Barajas Airport,55min,54.65,1079.9,2.8,543.0,PT,ES,Faro Airport - Adolfo Suarez Madrid-Barajas Airport,LPFR,LEMD,37.016464,-7.980457,40.468326,-3.559133,2.0,564.0,output\F-HFKD\2022-06-27\leg_1\F-HFKD_baro_2022-06-27_leg_1.csv
avion de location Valljet,F-HFKD,399543,2022-06-26,2022-06-26 15:18:03.738000+00:00,2022-06-26 17:45:31.337000+00:00,Geneva Cointrin International Airport,Faro Airport,2h27min,147.45,2913.6,7.5,1554.0,CH,PT,Geneva Cointrin International Airport - Faro Airport,LSGG,LPFR,46.244853,6.118973,37.014057,-7.963655,434.0,0.0,output\F-HFKD\2022-06-26\leg_4\F-HFKD_baro_2022-06-26_leg_4.csv
avion de location Valljet,F-HFKD,399543,2022-06-26,2022-06-26 12:57:13.638000+00:00,2022-06-26 13:42:39.037000+00:00,Toulon-Hyères Airport,Geneva Cointrin International Airport,45min,45.42,897.5,2.3,347.0,FR,CH,Toulon-Hyères Airport - Geneva Cointrin International Airport,LFTH,LSGG,43.124405,6.212321,46.2422,6.115059,945.0,419.0,output\F-HFKD\2022-06-26\leg_3\F-HFKD_baro_2022-06-26_leg_3.csv
avion de location Valljet,F-HFKD,399543,2022-06-26,2022-06-26 08:47:05.438000+00:00,2022-06-26 09:40:46.738000+00:00,Geneva Cointrin International Airport,Toulon-Hyères Airport,54min,53.68,1060.7,2.7,354.0,CH,FR,Geneva Cointrin International Airport - Toulon-Hyères Airport,LSGG,LFTH,46.245071,6.119251,43.062356,6.08636,396.0,404.0,output\F-HFKD\2022-06-26\leg_2\F-HFKD_baro_2022-06-26_leg_2.csv
avion de location Valljet,F-HFKD,399543,2022-06-26,2022-06-26 06:44:31.138000+00:00,2022-06-26 07:21:42.938000+00:00,Cannes-Mandelieu Airport,Geneva Cointrin International Airport,37min,37.18,734.7,1.9,307.0,FR,CH,Cannes-Mandelieu Airport - Geneva Cointrin International Airport,LFMD,LSGG,43.547384,6.950945,46.243178,6.116501,0.0,396.0,output\F-HFKD\2022-06-26\leg_1\F-HFKD_baro_2022-06-26_leg_1.csv
avion de location Valljet,F-HFKD,399543,2022-06-25,2022-06-25 17:17:42.775000+00:00,2022-06-25 19:01:07.775000+00:00,Rotterdam The Hague Airport,Cannes-Mandelieu Airport,1h43min,103.42,2043.6,5.2,954.0,NL,FR,Rotterdam The Hague Airport - Cannes-Mandelieu Airport,EHRD,LFMD,51.956451,4.439087,43.547663,6.95088,5.0,8.0,output\F-HFKD\2022-06-25\leg_2\F-HFKD_baro_2022-06-25_leg_2.csv
avion de location Valljet,F-HFKD,399543,2022-06-25,2022-06-25 11:35:56.075000+00:00,2022-06-25 12:18:22.075000+00:00,Paris-Le Bourget Airport,Rotterdam The Hague Airport,42min,42.43,838.4,2.2,361.0,FR,NL,Paris-Le Bourget Airport - Rotterdam The Hague Airport,LFPB,EHRD,48.971278,2.448072,51.957744,4.4424,69.0,8.0,output\F-HFKD\2022-06-25\leg_1\F-HFKD_baro_2022-06-25_leg_1.csv
avion de location Valljet,F-HFKD,399543,2022-06-24,2022-06-24 12:40:07.019000+00:00,2022-06-24 13:00:10.819000+00:00,Châlons-Vatry Airport,Paris-Le Bourget Airport,20min,20.05,396.2,1.0,130.0,FR,FR,Châlons-Vatry Airport - Paris-Le Bourget Airport,LFOK,LFPB,48.77548,4.189622,48.964575,2.436146,236.0,84.0,output\F-HFKD\2022-06-24\leg_3\F-HFKD_baro_2022-06-24_leg_3.csv
avion de location Valljet,F-HFKD,399543,2022-06-24,2022-06-24 11:10:23.419000+00:00,2022-06-24 12:18:26.319000+00:00,Cannes-Mandelieu Airport,Châlons-Vatry Airport,1h08min,68.03,1344.3,3.4,618.0,FR,FR,Cannes-Mandelieu Airport - Châlons-Vatry Airport,LFMD,LFOK,43.548981,6.950705,48.773105,4.207981,23.0,221.0,output\F-HFKD\2022-06-24\leg_2\F-HFKD_baro_2022-06-24_leg_2.csv
avion de location Valljet,F-HFKD,399543,2022-06-24,2022-06-24 08:08:17.419000+00:00,2022-06-24 09:16:06.619000+00:00,Ibiza Airport,Cannes-Mandelieu Airport,1h08min,67.82,1340.1,3.4,701.0,ES,FR,Ibiza Airport - Cannes-Mandelieu Airport,LEIB,LFMD,38.861481,1.347915,43.543945,6.951567,366.0,57.0,output\F-HFKD\2022-06-24\leg_1\F-HFKD_baro_2022-06-24_leg_1.csv
