propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-HMSG,39B246,2022-05-29,2022-05-29 13:32:38.029000+00:00,2022-05-29 14:11:55.029000+00:00,Nice-Côte d'Azur Airport,Lyon-Bron Airport,39min,39.28,348.3,0.9,292.0,FR,FR,Nice-Côte d'Azur Airport - Lyon-Bron Airport,LFMN,LFLY,43.650604,7.207351,45.724182,4.945522,361.0,232.0,output\F-HMSG\2022-05-29\leg_3\F-HMSG_baro_2022-05-29_leg_3.csv
avion de location Valljet,F-HMSG,39B246,2022-05-29,2022-05-29 11:11:45.329000+00:00,2022-05-29 12:55:51.729000+00:00,Bournemouth Airport,Nice-Côte d'Azur Airport,1h44min,104.1,923.0,2.4,1046.0,GB,FR,Bournemouth Airport - Nice-Côte d'Azur Airport,EGHH,LFMN,50.778995,-1.849136,43.690346,7.26229,-35.0,290.0,output\F-HMSG\2022-05-29\leg_2\F-HMSG_baro_2022-05-29_leg_2.csv
avion de location Valljet,F-HMSG,39B246,2022-05-29,2022-05-29 09:36:03.229000+00:00,2022-05-29 10:34:04.229000+00:00,Paris-Le Bourget Airport,Bournemouth Airport,58min,58.02,514.4,1.3,368.0,FR,GB,Paris-Le Bourget Airport - Bournemouth Airport,LFPB,EGHH,48.964342,2.43246,50.780205,-1.84166,46.0,-50.0,output\F-HMSG\2022-05-29\leg_1\F-HMSG_baro_2022-05-29_leg_1.csv
avion de location Valljet,F-HMSG,39B246,2022-05-28,2022-05-28 06:55:29.191000+00:00,2022-05-28 08:01:45.891000+00:00,Zurich Airport,Paris-Le Bourget Airport,1h06min,66.27,587.6,1.5,486.0,CH,FR,Zurich Airport - Paris-Le Bourget Airport,LSZH,LFPB,47.457138,8.562675,48.965133,2.425087,373.0,-15.0,output\F-HMSG\2022-05-28\leg_2\F-HMSG_baro_2022-05-28_leg_2.csv
avion de location Valljet,F-HMSG,39B246,2022-05-28,2022-05-28 05:13:18.891000+00:00,2022-05-28 06:12:17.791000+00:00,Paris-Le Bourget Airport,Zurich Airport,59min,58.97,522.9,1.3,484.0,FR,CH,Paris-Le Bourget Airport - Zurich Airport,LFPB,LSZH,48.964233,2.430373,47.457074,8.548842,-38.0,358.0,output\F-HMSG\2022-05-28\leg_1\F-HMSG_baro_2022-05-28_leg_1.csv
avion de location Valljet,F-HMSG,39B246,2022-05-25,2022-05-25 17:08:57.797000+00:00,2022-05-25 20:00:20.197000+00:00,Faro Airport,Paris-Le Bourget Airport,2h51min,171.37,1519.5,3.9,1572.0,PT,FR,Faro Airport - Paris-Le Bourget Airport,LPFR,LFPB,37.018083,-7.973298,48.964508,2.435655,8.0,-23.0,output\F-HMSG\2022-05-25\leg_3\F-HMSG_baro_2022-05-25_leg_3.csv
avion de location Valljet,F-HMSG,39B246,2022-05-25,2022-05-25 12:54:40.697000+00:00,2022-05-25 15:12:49.297000+00:00,Rouen Airport,Faro Airport,2h18min,138.13,1224.8,3.1,1559.0,FR,PT,Rouen Airport - Faro Airport,LFOP,LPFR,49.379867,1.16896,37.016,-7.976895,231.0,30.0,output\F-HMSG\2022-05-25\leg_2\F-HMSG_baro_2022-05-25_leg_2.csv
avion de location Valljet,F-HMSG,39B246,2022-05-25,2022-05-25 10:13:36.697000+00:00,2022-05-25 10:38:57.597000+00:00,Paris-Le Bourget Airport,Rouen Airport,25min,25.33,224.6,0.6,103.0,FR,FR,Paris-Le Bourget Airport - Rouen Airport,LFPB,LFOP,48.972198,2.451571,49.39389,1.187862,18.0,164.0,output\F-HMSG\2022-05-25\leg_1\F-HMSG_baro_2022-05-25_leg_1.csv
avion de location Valljet,F-HMSG,39B246,2022-05-22,2022-05-22 14:59:18.119000+00:00,2022-05-22 15:55:15.519000+00:00,Eindhoven Airport,Paris-Le Bourget Airport,56min,55.95,496.1,1.3,347.0,NL,FR,Eindhoven Airport - Paris-Le Bourget Airport,EHEH,LFPB,51.454468,5.379441,48.967321,2.433255,46.0,72.0,output\F-HMSG\2022-05-22\leg_2\F-HMSG_baro_2022-05-22_leg_2.csv
avion de location Valljet,F-HMSG,39B246,2022-05-22,2022-05-22 12:04:15.419000+00:00,2022-05-22 13:13:47.519000+00:00,Copenhagen Kastrup Airport,Eindhoven Airport,1h10min,69.53,616.5,1.6,667.0,DK,NL,Copenhagen Kastrup Airport - Eindhoven Airport,EKCH,EHEH,55.610275,12.631448,51.453956,5.378799,2.0,15.0,output\F-HMSG\2022-05-22\leg_1\F-HMSG_baro_2022-05-22_leg_1.csv
