propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-HJMA,39A580,2022-07-18,2022-07-18 11:12:10,2022-07-18 12:01:28,Paris-Le Bourget Airport,London Biggin Hill Airport,49min,49.28,973.8,2.5,315.0,FR,GB,Paris-Le Bourget Airport - London Biggin Hill Airport,LFPB,EGKB,48.96524,2.446289,51.331384,0.032806,82.0,107.0,output\F-HJMA\2022-07-18\leg_1\F-HJMA_baro_2022-07-18_leg_1.csv
avion de location Valljet,F-HJMA,39A580,2020-09-15,2020-09-15 15:08:31,2020-09-15 19:19:19,Beirut Rafic Hariri International Airport,Paris-Le Bourget Airport,4h11min,250.78,4955.4,12.7,3196.0,LB,FR,Beirut Rafic Hariri International Airport - Paris-Le Bourget Airport,OLBA,LFPB,33.839194,35.478973,48.964528,2.435785,229.0,4.0,output\F-HJMA\2020-09-15\leg_3\F-HJMA_baro_2020-09-15_leg_3.csv
avion de location Valljet,F-HJMA,39A580,2020-09-15,2020-09-15 09:17:51,2020-09-15 13:31:40,Paris-Le Bourget Airport,Beirut Rafic Hariri International Airport,4h14min,253.8,5015.1,12.9,3202.0,FR,LB,Paris-Le Bourget Airport - Beirut Rafic Hariri International Airport,LFPB,OLBA,48.964947,2.443085,33.631851,35.351986,20.0,930.0,output\F-HJMA\2020-09-15\leg_2\F-HJMA_baro_2020-09-15_leg_2.csv
avion de location Valljet,F-HJMA,39A580,2020-09-15,2020-09-15 07:11:51,2020-09-15 07:21:28,Aerodrome de Pontoise - Cormeilles en Vexin,Paris-Le Bourget Airport,10min,9.6,189.7,0.5,32.0,FR,FR,Aerodrome de Pontoise - Cormeilles en Vexin - Paris-Le Bourget Airport,LFPT,LFPB,49.087845,2.027628,48.964575,2.423064,114.0,30.0,output\F-HJMA\2020-09-15\leg_1\F-HJMA_baro_2020-09-15_leg_1.csv
avion de location Valljet,F-HJMA,39A580,2020-09-14,2020-09-14 21:25:31,2020-09-14 22:51:36,Berlin-Schonefeld Airport,Aerodrome de Pontoise - Cormeilles en Vexin,1h26min,86.07,1700.7,4.4,888.0,DE,FR,Berlin-Schonefeld Airport - Aerodrome de Pontoise - Cormeilles en Vexin,EDDB,LFPT,52.372009,13.503189,49.087333,2.026833,-48.0,72.0,output\F-HJMA\2020-09-14\leg_3\F-HJMA_baro_2020-09-14_leg_3.csv
avion de location Valljet,F-HJMA,39A580,2020-09-14,2020-09-14 16:33:41,2020-09-14 17:47:37,Paris-Le Bourget Airport,Berlin-Schonefeld Airport,1h14min,73.92,1460.7,3.7,866.0,FR,DE,Paris-Le Bourget Airport - Berlin-Schonefeld Airport,LFPB,EDDB,48.965645,2.456312,52.370337,13.496312,117.0,-57.0,output\F-HJMA\2020-09-14\leg_1\F-HJMA_baro_2020-09-14_leg_1.csv
avion de location Valljet,F-HJMA,39A580,2020-09-09,2020-09-09 17:06:15,2020-09-09 17:57:27,Brive-Souillac,Paris-Le Bourget Airport,51min,51.2,1011.7,2.6,433.0,FR,FR,Brive-Souillac - Paris-Le Bourget Airport,LFSL,LFPB,45.129601,1.479001,48.965927,2.46136,2261.0,72.0,output\F-HJMA\2020-09-09\leg_2\F-HJMA_baro_2020-09-09_leg_2.csv
avion de location Valljet,F-HJMA,39A580,2020-09-09,2020-09-09 06:10:27,2020-09-09 06:48:36,Paris-Le Bourget Airport,Brive-Souillac,38min,38.15,753.8,1.9,409.0,FR,FR,Paris-Le Bourget Airport - Brive-Souillac,LFPB,LFSL,48.96653,2.430436,45.363014,1.370544,79.0,2145.0,output\F-HJMA\2020-09-09\leg_1\F-HJMA_baro_2020-09-09_leg_1.csv
avion de location Valljet,F-HJMA,39A580,2020-09-07,2020-09-07 06:04:56,2020-09-07 07:15:21,Marseille Provence Airport,Paris-Le Bourget Airport,1h10min,70.4,1391.1,3.6,646.0,FR,FR,Marseille Provence Airport - Paris-Le Bourget Airport,LFML,LFPB,43.471737,5.16037,48.964528,2.435423,1113.0,-23.0,output\F-HJMA\2020-09-07\leg_1\F-HJMA_baro_2020-09-07_leg_1.csv
avion de location Valljet,F-HJMA,39A580,2020-09-01,2020-09-01 09:47:25,2020-09-01 10:49:53,Paris-Le Bourget Airport,Lugano Airport,1h02min,62.45,1234.0,3.2,588.0,FR,CH,Paris-Le Bourget Airport - Lugano Airport,LFPB,LSZA,48.965133,2.447638,46.005249,8.911079,74.0,290.0,output\F-HJMA\2020-09-01\leg_1\F-HJMA_baro_2020-09-01_leg_1.csv
