propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
avion de location Valljet,F-GPGA,393CC0,2021-10-20,2021-10-20 14:46:28.797000+00:00,2021-10-20 15:46:16.297000+00:00,Faro Airport,Adolfo Suarez Madrid-Barajas Airport,60min,59.78,946.5,2.4,548.0,PT,ES,Faro Airport - Adolfo Suarez Madrid-Barajas Airport,LPFR,LEMD,37.015869,-7.975957,40.538498,-3.559387,-61.0,614.0,output\F-GPGA\2021-10-20\leg_2\F-GPGA_baro_2021-10-20_leg_2.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-20,2021-10-20 11:34:56.398000+00:00,2021-10-20 14:03:25.498000+00:00,Paris-Le Bourget Airport,Faro Airport,2h28min,148.48,2350.9,6.0,1574.0,FR,PT,Paris-Le Bourget Airport - Faro Airport,LFPB,LPFR,48.972256,2.451758,37.016785,-7.982619,84.0,-42.0,output\F-GPGA\2021-10-20\leg_1\F-GPGA_baro_2021-10-20_leg_1.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-19,2021-10-19 16:26:57.496000+00:00,2021-10-19 17:28:11.596000+00:00,Agen-La Garenne Airport,Paris-Le Bourget Airport,1h01min,61.23,969.5,2.5,551.0,FR,FR,Agen-La Garenne Airport - Paris-Le Bourget Airport,LFBA,LFPB,44.167969,0.617662,48.964528,2.436435,490.0,0.0,output\F-GPGA\2021-10-19\leg_3\F-GPGA_baro_2021-10-19_leg_3.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-19,2021-10-19 13:44:31.796000+00:00,2021-10-19 14:35:19.796000+00:00,Paris-Le Bourget Airport,Agen-La Garenne Airport,51min,50.8,804.3,2.1,550.0,FR,FR,Paris-Le Bourget Airport - Agen-La Garenne Airport,LFPB,LFBA,48.972153,2.451289,44.202234,0.547575,5.0,236.0,output\F-GPGA\2021-10-19\leg_2\F-GPGA_baro_2021-10-19_leg_2.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-19,2021-10-19 09:18:45.296000+00:00,2021-10-19 10:38:23.596000+00:00,Calvi-Sainte-Catherine Airport,Paris-Le Bourget Airport,1h20min,79.63,1260.8,3.2,837.0,FR,FR,Calvi-Sainte-Catherine Airport - Paris-Le Bourget Airport,LFKC,LFPB,42.746313,8.536632,48.964508,2.435725,4869.0,-30.0,output\F-GPGA\2021-10-19\leg_1\F-GPGA_baro_2021-10-19_leg_1.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-18,2021-10-18 09:43:16.769000+00:00,2021-10-18 10:53:06.169000+00:00,Paris-Le Bourget Airport,Calvi-Sainte-Catherine Airport,1h10min,69.82,1105.5,2.8,830.0,FR,FR,Paris-Le Bourget Airport - Calvi-Sainte-Catherine Airport,LFPB,LFKC,48.964156,2.429063,42.930986,8.743155,-28.0,2134.0,output\F-GPGA\2021-10-18\leg_1\F-GPGA_baro_2021-10-18_leg_1.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-17,2021-10-17 15:23:04.495000+00:00,2021-10-17 16:16:40.596000+00:00,Agen-La Garenne Airport,Paris-Le Bourget Airport,54min,53.6,848.7,2.2,551.0,FR,FR,Agen-La Garenne Airport - Paris-Le Bourget Airport,LFBA,LFPB,44.167041,0.618962,48.966902,2.431809,508.0,-15.0,output\F-GPGA\2021-10-17\leg_2\F-GPGA_baro_2021-10-17_leg_2.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-17,2021-10-17 13:20:48.695000+00:00,2021-10-17 14:29:26.495000+00:00,Olbia Costa Smeralda Airport,Agen-La Garenne Airport,1h09min,68.62,1086.5,2.8,816.0,IT,FR,Olbia Costa Smeralda Airport - Agen-La Garenne Airport,LIEO,LFBA,40.951631,9.615534,44.153122,0.663954,1593.0,346.0,output\F-GPGA\2021-10-17\leg_1\F-GPGA_baro_2021-10-17_leg_1.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-14,2021-10-14 09:24:31.010000+00:00,2021-10-14 10:28:38.110000+00:00,Agen-La Garenne Airport,Olbia Costa Smeralda Airport,1h04min,64.12,1015.2,2.6,796.0,FR,IT,Agen-La Garenne Airport - Olbia Costa Smeralda Airport,LFBA,LIEO,44.164527,0.650809,40.769302,9.175842,841.0,1688.0,output\F-GPGA\2021-10-14\leg_2\F-GPGA_baro_2021-10-14_leg_2.csv
avion de location Valljet,F-GPGA,393CC0,2021-10-14,2021-10-14 08:06:39.310000+00:00,2021-10-14 08:55:39.310000+00:00,Paris-Le Bourget Airport,Agen-La Garenne Airport,49min,49.0,775.8,2.0,552.0,FR,FR,Paris-Le Bourget Airport - Agen-La Garenne Airport,LFPB,LFBA,48.971329,2.448191,44.159965,0.640542,-81.0,232.0,output\F-GPGA\2021-10-14\leg_1\F-GPGA_baro_2021-10-14_leg_1.csv
