propriétaire,registration,icao24,departure_date_only_utc,departure_date_utc,arrival_date_utc,airport_departure,airport_arrival,flight_duration_str,flight_duration_min,kerosene_litres,co2_emission_tonnes,distance_km,iso_country_dep,iso_country_arr,routes,airport_dep_icao,airport_arr_icao,latitude_dep,longitude_dep,latitude_arr,longitude_arr,altitude_dep_m,altitude_arr_m,path_csv
Valljet,F-HGRI,399A28,2021-06-28,2021-06-28 15:54:48.060000+00:00,2021-06-28 17:50:55.760000+00:00,Stockholm-Bromma Airport,Amsterdam Airport Schiphol,1h56min,116.12,882.5,2.3,1136.0,SE,NL,Stockholm-Bromma Airport - Amsterdam Airport Schiphol,ESSB,EHAM,59.353824,17.943136,52.297394,4.777908,43.0,-4.0,output\F-HGRI\2021-06-28\leg_2\F-HGRI_baro_2021-06-28_leg_2.csv
Valljet,F-HGRI,399A28,2021-06-28,2021-06-28 12:36:28.860000+00:00,2021-06-28 15:00:19.060000+00:00,Paris-Le Bourget Airport,Stockholm-Bromma Airport,2h24min,143.83,1093.1,2.8,1530.0,FR,SE,Paris-Le Bourget Airport - Stockholm-Bromma Airport,LFPB,ESSB,48.964783,2.441078,59.352055,17.947966,142.0,22.0,output\F-HGRI\2021-06-28\leg_1\F-HGRI_baro_2021-06-28_leg_1.csv
Valljet,F-HGRI,399A28,2021-06-27,2021-06-27 10:03:45.425000+00:00,2021-06-27 12:13:55.324000+00:00,Cagliari Elmas Airport,Paris-Le Bourget Airport,2h10min,130.15,989.1,2.5,1200.0,IT,FR,Cagliari Elmas Airport - Paris-Le Bourget Airport,LIEE,LFPB,39.254337,9.050964,48.965087,2.446915,10.0,76.0,output\F-HGRI\2021-06-27\leg_1\F-HGRI_baro_2021-06-27_leg_1.csv
Valljet,F-HGRI,399A28,2021-06-26,2021-06-26 19:11:24.998000+00:00,2021-06-26 20:18:30.998000+00:00,Ibiza Airport,Cagliari Elmas Airport,1h07min,67.1,510.0,1.3,666.0,ES,IT,Ibiza Airport - Cagliari Elmas Airport,LEIB,LIEE,38.87146,1.369768,39.258499,9.046107,43.0,-12.0,output\F-HGRI\2021-06-26\leg_3\F-HGRI_baro_2021-06-26_leg_3.csv
Valljet,F-HGRI,399A28,2021-06-26,2021-06-26 15:03:08.298000+00:00,2021-06-26 18:11:43.898000+00:00,Leeds Bradford Airport,Ibiza Airport,3h09min,188.58,1433.2,3.7,1683.0,GB,ES,Leeds Bradford Airport - Ibiza Airport,EGNM,LEIB,53.864365,-1.658229,38.867661,1.360573,160.0,16.0,output\F-HGRI\2021-06-26\leg_2\F-HGRI_baro_2021-06-26_leg_2.csv
Valljet,F-HGRI,399A28,2021-06-26,2021-06-26 12:48:54.798000+00:00,2021-06-26 13:42:19.698000+00:00,Lille-Lesquin Airport,Leeds Bradford Airport,53min,53.4,405.8,1.0,491.0,FR,GB,Lille-Lesquin Airport - Leeds Bradford Airport,LFQQ,EGNM,50.569519,3.129658,53.862429,-1.6553,640.0,137.0,output\F-HGRI\2021-06-26\leg_1\F-HGRI_baro_2021-06-26_leg_1.csv
Valljet,F-HGRI,399A28,2021-06-23,2021-06-23 13:55:18.163000+00:00,2021-06-23 14:48:44.563000+00:00,Saint-Brieuc-Armor Airport,Lille-Lesquin Airport,53min,53.43,406.1,1.0,483.0,FR,FR,Saint-Brieuc-Armor Airport - Lille-Lesquin Airport,LFRT,LFQQ,48.540344,-2.848699,50.559128,3.057741,167.0,88.0,output\F-HGRI\2021-06-23\leg_2\F-HGRI_baro_2021-06-23_leg_2.csv
Valljet,F-HGRI,399A28,2021-06-23,2021-06-23 06:37:13.663000+00:00,2021-06-23 07:29:05.463000+00:00,Lille-Lesquin Airport,Saint-Brieuc-Armor Airport,52min,51.85,394.1,1.0,490.0,FR,FR,Lille-Lesquin Airport - Saint-Brieuc-Armor Airport,LFQQ,LFRT,50.568765,3.127095,48.526984,-2.882827,371.0,168.0,output\F-HGRI\2021-06-23\leg_1\F-HGRI_baro_2021-06-23_leg_1.csv
Valljet,F-HGRI,399A28,2021-06-20,2021-06-20 16:04:06.949000+00:00,2021-06-20 17:47:45.649000+00:00,Figari Sud-Corse Airport,Lille-Lesquin Airport,1h44min,103.63,787.6,2.0,1112.0,FR,FR,Figari Sud-Corse Airport - Lille-Lesquin Airport,LFKF,LFQQ,41.416443,8.989126,50.577098,3.184551,2449.0,366.0,output\F-HGRI\2021-06-20\leg_1\F-HGRI_baro_2021-06-20_leg_1.csv
Valljet,F-HGRI,399A28,2021-06-19,2021-06-19 06:21:34.511000+00:00,2021-06-19 08:24:51.411000+00:00,Lille-Lesquin Airport,Figari Sud-Corse Airport,2h03min,123.27,936.9,2.4,1111.0,FR,FR,Lille-Lesquin Airport - Figari Sud-Corse Airport,LFQQ,LFKF,50.563411,3.085302,41.470367,9.056667,231.0,252.0,output\F-HGRI\2021-06-19\leg_1\F-HGRI_baro_2021-06-19_leg_1.csv
